"tag_serial_number","date_time","detection_latitude","detection_longitude"
"1293295",2018-07-19,51.6122046899337,3.6463148060996
"1293295",2018-07-20,51.6109875969636,3.67517833814159
"1293295",2018-07-21,51.6140869825458,3.69599343734399
"1293295",2018-07-22,51.6111461363103,3.68449460396748
"1293295",2018-07-23,51.6131289541029,3.68764241796182
"1293295",2018-07-24,51.6130060965457,3.6868105935159
"1293295",2018-07-25,51.6084158309669,3.69007549184173
"1293295",2018-07-26,51.6138515413868,3.686200443195
"1293295",2018-07-27,51.6153394856931,3.69587424390341
"1293295",2018-07-28,51.608589016549,3.69355860969633
"1293295",2018-07-29,51.609695103159,3.6919895109016
"1293295",2018-07-30,51.6136828873955,3.67968179198483
"1293295",2018-07-31,51.6166884572918,3.67052680425041
"1293295",2018-08-01,51.6083971612246,3.67127808360909
"1293295",2018-08-02,51.6066973760816,3.57463570100772
"1293295",2018-08-03,51.608591252668,3.51425504222777
"1293295",2018-08-04,51.6370777826905,3.36990635551262
"1293295",2018-08-05,51.6655037599057,3.29987153185147
"1293295",2018-08-06,51.6933887063649,3.27381947070338
"1293295",2018-08-07,51.6894673483976,3.21018758511809
"1293295",2018-08-08,51.6768557681242,3.16672211808228
"1293295",2018-08-09,51.6668422751412,3.13877780848908
"1293295",2018-08-10,51.6601116511777,3.13453121924147
"1293295",2018-08-11,51.6526381567156,3.11463936189733
"1293295",2018-08-12,51.6364210964127,3.1112071622799
"1293295",2018-08-13,51.6393669975361,3.1116542493901
"1293295",2018-08-14,51.6429015454189,3.10355558207637
"1293295",2018-08-15,51.6317251350474,3.06167052332573
"1293295",2018-08-16,51.6076922532762,3.02718774877756
"1293295",2018-08-17,51.5578067184321,3.00304108510718
"1293295",2018-08-18,51.5756808184123,2.98749088963366
"1293295",2018-08-19,51.5763899938524,2.99797754130069
"1293295",2018-08-20,51.5947786813828,2.89436253200835
"1293295",2018-08-21,51.6229121608672,2.81914548646331
"1293295",2018-08-22,51.6170523686931,2.81643045170992
"1293295",2018-08-23,51.6205948814006,2.82769458512768
"1293295",2018-08-24,51.62335161305,2.826387212125
"1293295",2018-08-25,51.6209141516273,2.81534507823475
"1293304",2019-07-11,51.6122046899337,3.6463148060996
"1293304",2019-07-12,51.609854616344,3.66403553664833
"1293304",2019-07-13,51.6116575299186,3.67644506994728
"1293304",2019-07-14,51.6104179596744,3.69535234583369
"1293304",2019-07-15,51.6152610135283,3.69251447590835
"1293304",2019-07-16,51.6131925457691,3.68303709432684
"1293304",2019-07-17,51.6151527941708,3.68907000441875
"1293304",2019-07-18,51.6113622327175,3.68420587409119
"1293304",2019-07-19,51.616328261685,3.68578744943177
"1293304",2019-07-20,51.6095615011697,3.68346382172074
"1293304",2019-07-21,51.6122022529817,3.6887542347443
"1293304",2019-07-22,51.6120217629956,3.69037016393719
"1293304",2019-07-23,51.6132271438337,3.68335170652502
"1293308",2018-08-02,51.4287807115098,3.40112411167141
"1293308",2018-08-03,51.3985047400492,3.36995639027394
"1293308",2018-08-04,51.4132285710495,3.29888709551323
"1293308",2018-08-05,51.4076285452777,3.24973776844855
"1293308",2018-08-06,51.4051406005929,3.20681425256217
"1293308",2018-08-07,51.3886158150119,3.15197167509973
"1293308",2018-08-08,51.3916068495193,3.11206424926341
"1293308",2018-08-09,51.4043424451937,3.04481404982966
"1293308",2018-08-10,51.4210143479805,2.97745356294317
"1293308",2018-08-11,51.4163050948574,2.93629638491365
"1293308",2018-08-12,51.4280967563472,2.90051404148184
"1293308",2018-08-13,51.4275938579923,2.86488998525957
"1293308",2018-08-14,51.4255211330278,2.83521144134481
"1293308",2018-08-15,51.4227112822958,2.80914301283719
"1293308",2018-08-16,51.4094953983938,2.78135811930811
"1293308",2018-08-17,51.3968391633517,2.7686589694691
"1293308",2018-08-18,51.3793367646907,2.74432268987944
"1293308",2018-08-19,51.3692265883214,2.72950616972174
"1293308",2018-08-20,51.3508937470657,2.73361039739244
"1293308",2018-08-21,51.3286752662628,2.73915520740441
"1293308",2018-08-22,51.3240963415266,2.70844492771526
"1293308",2018-08-23,51.3085116708672,2.66350577173423
"1293308",2018-08-24,51.2899466700065,2.61351820992175
"1293308",2018-08-25,51.2714430135616,2.53622965243996
"1293308",2018-08-26,51.2483165076974,2.46300753580595
"1293308",2018-08-27,51.2199731017268,2.39177843928088
"1293308",2018-08-28,51.1911142275621,2.31617454572666
"1293308",2018-08-29,51.1673503420608,2.25138748184785
"1293308",2018-08-30,51.1384403461944,2.17641823107079
"1293308",2018-08-31,51.1151848625879,2.10689242859695
"1293308",2018-09-01,51.0899090219615,2.02664310769205
"1293308",2018-09-02,51.0601470307019,1.95915373851061
"1293308",2018-09-03,51.0303906572838,1.88749989724406
"1293308",2018-09-04,51.0035358378874,1.81613815402061
"1293308",2018-09-05,50.9796103724658,1.74340323951341
"1293308",2018-09-06,50.94609441924,1.66990117141164
"1293308",2018-09-07,50.9118867672753,1.59042611218578
"1293308",2018-09-08,50.8632245924232,1.54839228208759
"1293308",2018-09-09,50.8173393588517,1.51412906854056
"1293308",2018-09-10,50.7778038869673,1.45263096897717
"1293308",2018-09-11,50.7372225415079,1.39231913899454
"1293308",2018-09-12,50.7006013676002,1.3321277174182
"1293308",2018-09-13,50.6614036683377,1.25664518749558
"1293308",2018-09-14,50.6239862153359,1.18850685732588
"1293308",2018-09-15,50.5949046360025,1.1388445431898
"1293308",2018-09-16,50.5532197571416,1.06241204825106
"1293308",2018-09-17,50.521094577342,0.99191988426945
"1293308",2018-09-18,50.4829078756936,0.922869237374108
"1293308",2018-09-19,50.4543679138553,0.835645317063588
"1293308",2018-09-20,50.4248838033698,0.753174309674495
"1293308",2018-09-21,50.4076857909424,0.655048404118446
"1293308",2018-09-22,50.3949081532665,0.548626874354656
"1293308",2018-09-23,50.3791923120277,0.456742518391871
"1293308",2018-09-24,50.3569943339472,0.356339600899355
"1293308",2018-09-25,50.3274455869356,0.256942899379515
"1293308",2018-09-26,50.3021754741319,0.153023227138294
"1293308",2018-09-27,50.2801539456411,0.0610840984576019
"1293308",2018-09-28,50.2686545807346,-0.0354578378642045
"1293308",2018-09-29,50.2450270871718,-0.1447030634934
"1293308",2018-09-30,50.2336321208526,-0.236243234740902
"1293308",2018-10-01,50.2140074700703,-0.337310119711397
"1293308",2018-10-02,50.2027834441985,-0.419241326924007
"1293308",2018-10-03,50.1967792606238,-0.501232527146683
"1293308",2018-10-04,50.1978223753893,-0.58283764801206
"1293308",2018-10-05,50.1910894062669,-0.675557191877421
"1293308",2018-10-06,50.1821726082551,-0.754574027649461
"1293308",2018-10-07,50.1623881657948,-0.842325322958424
"1293308",2018-10-08,50.1659131051212,-0.935843449888084
"1293308",2018-10-09,50.199056967415,-1.05501016497171
"1293308",2018-10-10,50.2133223924662,-1.11181510989069
"1293308",2018-10-11,50.1998899946176,-1.14107460105384
"1293308",2018-10-12,50.2038093002139,-1.16461176247504
"1293308",2018-10-13,50.1964544604237,-1.20235002075365
"1293308",2018-10-14,50.1979824386275,-1.22934895136865
"1293308",2018-10-15,50.1942052824207,-1.26826975662546
"1293308",2018-10-16,50.197008184872,-1.29090637726472
"1293308",2018-10-17,50.1908788111213,-1.32169974522375
"1293308",2018-10-18,50.1971018737799,-1.33734121478788
"1293308",2018-10-19,50.188541263359,-1.34826484330243
"1293308",2018-10-20,50.1798794645374,-1.35903757979362
"1293308",2018-10-21,50.1867282453192,-1.37829497292785
"1293308",2018-10-22,50.1822650724326,-1.39328517807776
"1293308",2018-10-23,50.1855678793556,-1.39836390771994
"1293308",2018-10-24,50.1805745528752,-1.42208836889711
"1293308",2018-10-25,50.1888071856121,-1.43120647526657
"1293308",2018-10-26,50.1812063039274,-1.44835777821204
"1293308",2018-10-27,50.180348515901,-1.45809472246213
"1293308",2018-10-28,50.1863575113628,-1.46753360181831
"1293308",2018-10-29,50.1873768294227,-1.46935096772532
"1293308",2018-10-30,50.1814261906068,-1.47814999091679
"1293308",2018-10-31,50.1814130038817,-1.47114810226468
"1293308",2018-11-01,50.1849297301432,-1.47785308375351
"1293308",2018-11-02,50.1879993493272,-1.46950371160775
"1293308",2018-11-03,50.1857835454214,-1.47379292309327
"1293308",2018-11-04,50.184193940478,-1.47407769101161
"1293308",2018-11-05,50.1868240513085,-1.47307953151466
"1293308",2018-11-06,50.1871695452183,-1.47101319328069
"1293308",2018-11-07,50.1832846976922,-1.46959027131237
"1293308",2018-11-08,50.1836690119665,-1.46673712951566
"1293308",2018-11-09,50.1888115251699,-1.46702406995625
"1293308",2018-11-10,50.1824200149691,-1.47726951622525
"1293308",2018-11-11,50.181653046525,-1.47161800081083
"1293308",2018-11-12,50.1847188333427,-1.4670846374532
"1293308",2018-11-13,50.1805472424681,-1.47801244691474
"1293308",2018-11-14,50.1851353435954,-1.47842843830409
"1293308",2018-11-15,50.1879404208132,-1.47207301004171
"1293308",2018-11-16,50.1860330191446,-1.46844805583239
"1293308",2018-11-17,50.1798892971347,-1.47543523146981
"1293308",2018-11-18,50.181914275941,-1.46558227759268
"1293308",2018-11-19,50.1852698781939,-1.47580273644885
"1293308",2018-11-20,50.1878832861443,-1.47244111618561
"1293308",2018-11-21,50.1819671700881,-1.47205586941853
"1293308",2018-11-22,50.1888619873375,-1.46979289081792
"1293308",2018-11-23,50.1821026922947,-1.46704184799064
"1293308",2018-11-24,50.1746069311674,-1.47172424229527
"1293308",2018-11-25,50.173076484171,-1.4780045798723
"1293308",2018-11-26,50.1776009313791,-1.4693163267013
"1293308",2018-11-27,50.1746170568412,-1.46636126688525
"1293308",2018-11-28,50.169910262324,-1.47400752929655
"1293308",2018-11-29,50.1704555333268,-1.4730232536582
"1293308",2018-11-30,50.1657907470799,-1.47473336191045
"1293308",2018-12-01,50.1690127305382,-1.47017796325001
"1293308",2018-12-02,50.1698032363661,-1.47081026738833
"1293308",2018-12-03,50.1660553626329,-1.47261440659463
"1293308",2018-12-04,50.175050871309,-1.4725581862669
"1293308",2018-12-05,50.1852634160671,-1.46589887348274
"1293308",2018-12-06,50.1874146555376,-1.47044555518088
"1293308",2018-12-07,50.1867031661445,-1.47098090212738
"1293308",2018-12-08,50.1821009359791,-1.47800654219012
"1293308",2018-12-09,50.1885204187834,-1.46888382685817
"1293308",2018-12-10,50.1802187965453,-1.47151997151203
"1293308",2018-12-11,50.1866437714067,-1.46701449293693
"1293308",2018-12-12,50.1846632627324,-1.46559165254593
"1293308",2018-12-13,50.1845592634201,-1.4773882243441
"1293308",2018-12-14,50.1808704350063,-1.47830358434336
"1293308",2018-12-15,50.1883974921433,-1.46559458926275
"1293308",2018-12-16,50.1840619878548,-1.47401102480604
"1293308",2018-12-17,50.1851256217445,-1.46768739565433
"1293308",2018-12-18,50.1820659258503,-1.47228420755238
"1293308",2018-12-19,50.18273119006,-1.47917158375095
"1293308",2018-12-20,50.1884034582323,-1.47594787659723
"1293308",2018-12-21,50.1858529868968,-1.4791816914313
"1293308",2018-12-22,50.180042058667,-1.47425354035602
"1293308",2018-12-23,50.1924391880099,-1.46641914433988
"1293308",2018-12-24,50.1930791369389,-1.4738636558657
"1293308",2018-12-25,50.1950687946949,-1.46721033642881
"1293308",2018-12-26,50.186048109857,-1.46674155721332
"1293308",2018-12-27,50.1865594119621,-1.47351148874403
"1293308",2018-12-28,50.1858354742628,-1.47114105147261
"1293308",2018-12-29,50.18046852977,-1.46904107754782
"1293308",2018-12-30,50.1844616183156,-1.46648887814458
"1293308",2018-12-31,50.1816727838099,-1.47116973134023
"1293308",2019-01-01,50.1888094963224,-1.47704392655478
"1293308",2019-01-02,50.1804138746891,-1.47563650981115
"1293308",2019-01-03,50.1829283252713,-1.46611438543302
"1293308",2019-01-04,50.185277553488,-1.47288721594441
"1293308",2019-01-05,50.1747458749742,-1.49134754128686
"1293308",2019-01-06,50.1666146986991,-1.49846290529834
"1293308",2019-01-07,50.1603700158941,-1.52413098051512
"1293308",2019-01-08,50.1062137722457,-1.56192934251638
"1293308",2019-01-09,50.0496444122565,-1.60995698746842
"1293308",2019-01-10,50.0367446705823,-1.62500571993308
"1293308",2019-01-11,50.0384857678708,-1.62212942603408
"1293308",2019-01-12,50.0407462989635,-1.62158343599217
"1293308",2019-01-13,50.0343783793176,-1.62459534768997
"1293308",2019-01-14,50.0409601673586,-1.62378168119908
"1293308",2019-01-15,50.0401549912071,-1.62555972922375
"1293308",2019-01-16,50.0451069327416,-1.62365711125469
"1293308",2019-01-17,50.0489075691428,-1.62508107337022
"1293308",2019-01-18,50.045484158616,-1.60524437329033
"1293308",2019-01-19,50.0462893229556,-1.61190047667684
"1293308",2019-01-20,50.0515263938502,-1.60569502984952
"1293308",2019-01-21,50.0411529928258,-1.62369459332908
"1293308",2019-01-22,50.0268594082951,-1.62659240899173
"1293308",2019-01-23,50.0392629390746,-1.6175933115744
"1293308",2019-01-24,50.0259919410919,-1.62529288934683
"1293308",2019-01-25,50.032608720332,-1.61603985623838
"1293308",2019-01-26,50.0410064695801,-1.61489134506152
"1293308",2019-01-27,50.0289790399083,-1.6190846925114
"1293308",2019-01-28,50.0285704997928,-1.61952223574019
"1293308",2019-01-29,50.0166660439515,-1.63192928161032
"1293308",2019-01-30,50.0193817329059,-1.62866530022327
"1293308",2019-01-31,50.0220055812346,-1.6335927945565
"1293308",2019-02-01,50.0193032284601,-1.63940107163213
"1293308",2019-02-02,50.0225559118085,-1.63660858603969
"1293308",2019-02-03,50.0198498160665,-1.63166062009009
"1293308",2019-02-04,50.0200938136182,-1.63990567639816
"1293308",2019-02-05,50.0217822393904,-1.62942138829959
"1293308",2019-02-06,50.0180431015826,-1.63256775877517
"1293308",2019-02-07,50.0234119424067,-1.63829103756925
"1293308",2019-02-08,50.0244483864431,-1.64106188791224
"1293308",2019-02-09,50.0262704052471,-1.62268359165984
"1293308",2019-02-10,50.0378722028126,-1.61779959590629
"1293308",2019-02-11,50.0339561745937,-1.62827283104318
"1293308",2019-02-12,50.0405362616689,-1.61847307675342
"1293308",2019-02-13,50.0341159857744,-1.61921335210541
"1293308",2019-02-14,50.0497306329151,-1.60568259310848
"1293308",2019-02-15,50.076203318308,-1.57550098895568
"1293308",2019-02-16,50.1053862384422,-1.5560592778737
"1293308",2019-02-17,50.125426077794,-1.5462834498598
"1293308",2019-02-18,50.1577076816689,-1.53211579778293
"1293308",2019-02-19,50.1705177475306,-1.50876185345599
"1293308",2019-02-20,50.1730244001317,-1.501461662433
"1293308",2019-02-21,50.1710353520887,-1.48611529331917
"1293308",2019-02-22,50.1717501616444,-1.4754081382757
"1293308",2019-02-23,50.1792130122462,-1.45631205532151
"1293308",2019-02-24,50.1767488077767,-1.44842420399212
"1293308",2019-02-25,50.1746808127366,-1.42615536335174
"1293308",2019-02-26,50.1875094969464,-1.41970346774252
"1293308",2019-02-27,50.1807192071906,-1.40087253195958
"1293308",2019-02-28,50.1857060349619,-1.38668474740602
"1293308",2019-03-01,50.1842987203461,-1.37441409219889
"1293308",2019-03-02,50.1809011845414,-1.36452182070636
"1293308",2019-03-03,50.1846786529653,-1.34130044012673
"1293308",2019-03-04,50.1890397047086,-1.32793816921906
"1293308",2019-03-05,50.1929940786608,-1.31577167503628
"1293308",2019-03-06,50.1956436264642,-1.30768277550207
"1293308",2019-03-07,50.197408725199,-1.28810755901672
"1293308",2019-03-08,50.1927916858181,-1.27888900985737
"1293308",2019-03-09,50.1907922037263,-1.26637508580555
"1293308",2019-03-10,50.1963758043999,-1.25431069083457
"1293308",2019-03-11,50.196478029944,-1.2374435042754
"1293308",2019-03-12,50.1975165915154,-1.22576098563534
"1293308",2019-03-13,50.1972768123904,-1.21136295945949
"1293308",2019-03-14,50.1928582625289,-1.1984736679821
"1293308",2019-03-15,50.1960980331297,-1.17761755545758
"1293308",2019-03-16,50.1940743503079,-1.17822443681509
"1293308",2019-03-17,50.1889548350124,-1.17087084437342
"1293308",2019-03-18,50.1926711489524,-1.17304635772021
"1293308",2019-03-19,50.1902465537885,-1.16500227222806
"1293308",2019-03-20,50.2040297538003,-1.15657551102588
"1293308",2019-03-21,50.2096125652929,-1.13490051727461
"1293308",2019-03-22,50.2239524459823,-1.10149588234761
"1293308",2019-03-23,50.295108976517,-1.04302819177461
"1293308",2019-03-24,50.3025471993159,-0.995089996838745
"1293308",2019-03-25,50.3141334471559,-0.985144012714525
"1293308",2019-03-26,50.3077649456689,-0.951300618657377
"1293308",2019-03-27,50.3012272999381,-0.925632597924652
"1293308",2019-03-28,50.2985281561801,-0.892424973644987
"1293308",2019-03-29,50.3039271206899,-0.872896619502918
"1293308",2019-03-30,50.2983382584715,-0.837869008926863
"1293308",2019-03-31,50.3005461795127,-0.816089856666041
"1293308",2019-04-01,50.3034573920718,-0.78821888510197
"1293308",2019-04-02,50.3091230280757,-0.766188623520735
"1293308",2019-04-03,50.3212856230989,-0.750008606585342
"1293308",2019-04-04,50.3432940389296,-0.713552146365503
"1293308",2019-04-05,50.3665280522523,-0.692065644221461
"1293308",2019-04-06,50.3993945196777,-0.677505813264038
"1293308",2019-04-07,50.4255964761008,-0.625038080363088
"1293308",2019-04-08,50.4609993857826,-0.552134547408469
"1293308",2019-04-09,50.4977650180078,-0.475815630370897
"1293308",2019-04-10,50.495046353762,-0.33000800973055
"1293308",2019-04-11,50.5008877077091,-0.162180317222919
"1293308",2019-04-12,50.4777490305401,-0.0259456425309428
"1293308",2019-04-13,50.4608361150891,0.128912528462562
"1293308",2019-04-14,50.4697960063498,0.280008156561239
"1293308",2019-04-15,50.4820900778465,0.425937248333745
"1293308",2019-04-16,50.5015711227718,0.565317765795862
"1293308",2019-04-17,50.5195667736622,0.716829859077688
"1293308",2019-04-18,50.5271346076918,0.871260158618883
"1293308",2019-04-19,50.5254881366296,1.01751957946407
"1293308",2019-04-20,50.5508744158545,1.09950302894507
"1293308",2019-04-21,50.6006193818189,1.17193650482972
"1293308",2019-04-22,50.6689548362714,1.21859919126228
"1293308",2019-04-23,50.7347530831666,1.31208792248027
"1293308",2019-04-24,50.7906854390442,1.38851618809202
"1293308",2019-04-25,50.8634180774425,1.45993625823853
"1293308",2019-04-26,50.9440173511957,1.54761403652049
"1293308",2019-04-27,51.013632237374,1.61055232033055
"1293308",2019-04-28,51.0929943074054,1.69239366695549
"1293308",2019-04-29,51.1654195991433,1.76417301337897
"1293308",2019-04-30,51.2478726928699,1.84028292349452
"1293308",2019-05-01,51.3364287791487,1.89779102959507
"1293308",2019-05-02,51.4324076637355,1.96205924732858
"1293308",2019-05-03,51.5218028402725,2.00328385992088
"1293308",2019-05-04,51.6150705680261,2.06200341297422
"1293308",2019-05-05,51.6323772862224,2.07998457341082
"1293308",2019-05-06,51.6368665550039,2.21922804661665
"1293308",2019-05-07,51.6382133425066,2.34996942913105
"1293308",2019-05-08,51.6503024348378,2.52690338679609
"1293308",2019-05-09,51.6155030317222,2.71773064495456
"1293308",2019-05-10,51.5793338457266,2.93157407006479
"1293308",2019-05-11,51.5583811480429,3.07203385461296
"1293308",2019-05-12,51.5372951046972,3.24235420132252
"1293308",2019-05-13,51.470929817412,3.50300184729161
